# AEGIS V2 Universe Manifest — 2026-04-04 — Source: config/contracts.toml
symbol,exchange,sec_type,currency,leverage,sector
RWAYL,SMART,STK,USD,1,Unknown
RWT,SMART,STK,USD,1,Unknown
RXO,SMART,STK,USD,1,Unknown
RXRX,SMART,STK,USD,1,Unknown
RXST,SMART,STK,USD,1,Unknown
RXT,SMART,STK,USD,1,Unknown
RY.TO,SMART,STK,USD,1,Unknown
RYAAY,SMART,STK,USD,1,Unknown
RYAM,SMART,STK,USD,1,Unknown
RYTM,SMART,STK,USD,1,Unknown
RYZ,SMART,STK,USD,1,Unknown
RZLT,SMART,STK,USD,1,Unknown
RZLV,SMART,STK,USD,1,Unknown
RZLVW,SMART,STK,USD,1,Unknown
SABR,SMART,STK,USD,1,Unknown
SABS,SMART,STK,USD,1,Unknown
SAFE,SMART,STK,USD,1,Unknown
SAFT,SMART,STK,USD,1,Unknown
SAFX,SMART,STK,USD,1,Unknown
SAH,SMART,STK,USD,1,Unknown
SAIA,SMART,STK,USD,1,Unknown
SAIC,SMART,STK,USD,1,Unknown
SAIL,SMART,STK,USD,1,Unknown
SAMG,SMART,STK,USD,1,Unknown
SANA,SMART,STK,USD,1,Unknown
SANG,SMART,STK,USD,1,Unknown
SANM,SMART,STK,USD,1,Unknown
SAP.TO,SMART,STK,USD,1,Unknown
SATA,SMART,STK,USD,1,Unknown
SATL,SMART,STK,USD,1,Unknown
SATLW,SMART,STK,USD,1,Unknown
SATS,SMART,STK,USD,1,Unknown
SB,SMART,STK,USD,1,Unknown
SBAC,SMART,STK,USD,1,Real_Estate
SBC,SMART,STK,USD,1,Unknown
SBCF,SMART,STK,USD,1,Unknown
SBET,SMART,STK,USD,1,Unknown
SBFG,SMART,STK,USD,1,Unknown
SBGI,SMART,STK,USD,1,Unknown
SBH,SMART,STK,USD,1,Unknown
SBLK,SMART,STK,USD,1,Unknown
SBRA,SMART,STK,USD,1,Unknown
SBSI,SMART,STK,USD,1,Unknown
SBUX,SMART,STK,USD,1,Consumer
SCAG,SMART,STK,USD,1,Unknown
SCHL,SMART,STK,USD,1,Unknown
SCHW,SMART,STK,USD,1,Financials
SCL,SMART,STK,USD,1,Unknown
SCMN.SW,SMART,STK,USD,1,Unknown
SCSC,SMART,STK,USD,1,Unknown
SCVL,SMART,STK,USD,1,Unknown
SCZM,SMART,STK,USD,1,Unknown
SD,SMART,STK,USD,1,Unknown
SDA,SMART,STK,USD,1,Unknown
SDGR,SMART,STK,USD,1,Unknown
SDRL,SMART,STK,USD,1,Unknown
SEAT,SMART,STK,USD,1,Unknown
SEDG,SMART,STK,USD,1,Unknown
SEER,SMART,STK,USD,1,Unknown
SEG,SMART,STK,USD,1,Unknown
SEI,SMART,STK,USD,1,Unknown
SEIC,SMART,STK,USD,1,Unknown
SEM,SMART,STK,USD,1,Unknown
SEMR,SMART,STK,USD,1,Unknown
SENEA,SMART,STK,USD,1,Unknown
SENEB,SMART,STK,USD,1,Unknown
SENS,SMART,STK,USD,1,Unknown
SEPN,SMART,STK,USD,1,Unknown
SERA,SMART,STK,USD,1,Unknown
SERV,SMART,STK,USD,1,Unknown
SEV,SMART,STK,USD,1,Unknown
SEVN,SMART,STK,USD,1,Unknown
SEZL,SMART,STK,USD,1,Unknown
SFBC,SMART,STK,USD,1,Unknown
SFBS,SMART,STK,USD,1,Unknown
SFD,SMART,STK,USD,1,Unknown
SFIX,SMART,STK,USD,1,Unknown
SFL,SMART,STK,USD,1,Unknown
SFM,SMART,STK,USD,1,Unknown
SFNC,SMART,STK,USD,1,Unknown
SFST,SMART,STK,USD,1,Unknown
SFWL,SMART,STK,USD,1,Unknown
SG,SMART,STK,USD,1,Unknown
SGA,SMART,STK,USD,1,Unknown
SGC,SMART,STK,USD,1,Unknown
SGHC,SMART,STK,USD,1,Unknown
SGHT,SMART,STK,USD,1,Unknown
SGML,SMART,STK,USD,1,Unknown
SGMO,SMART,STK,USD,1,Unknown
SGMT,SMART,STK,USD,1,Unknown
SGRY,SMART,STK,USD,1,Unknown
SGSN.SW,SMART,STK,USD,1,Unknown
SHAK,SMART,STK,USD,1,Unknown
SHAZ,SMART,STK,USD,1,Unknown
SHBI,SMART,STK,USD,1,Unknown
SHC,SMART,STK,USD,1,Unknown
SHEN,SMART,STK,USD,1,Unknown
SHIM,SMART,STK,USD,1,Unknown
SHIP,SMART,STK,USD,1,Unknown
SHLS,SMART,STK,USD,1,Unknown
SHMD,SMART,STK,USD,1,Unknown
SHMDW,SMART,STK,USD,1,Unknown
SHO,SMART,STK,USD,1,Unknown
SHOO,SMART,STK,USD,1,Unknown
SHOP,SMART,STK,USD,1,Technology
SHOP.TO,SMART,STK,USD,1,Unknown
SHW,SMART,STK,USD,1,Materials
SI,SMART,STK,USD,1,Unknown
SIBN,SMART,STK,USD,1,Unknown
SIDU,SMART,STK,USD,1,Unknown
SIEB,SMART,STK,USD,1,Unknown
SIFY,SMART,STK,USD,1,Unknown
SIG,SMART,STK,USD,1,Unknown
SIGA,SMART,STK,USD,1,Unknown
SIGI,SMART,STK,USD,1,Unknown
SIGIP,SMART,STK,USD,1,Unknown
SIKA.SW,SMART,STK,USD,1,Unknown
SILA,SMART,STK,USD,1,Unknown
SILC,SMART,STK,USD,1,Unknown
SIMO,SMART,STK,USD,1,Unknown
SION,SMART,STK,USD,1,Unknown
SIRI,SMART,STK,USD,1,Unknown
SITC,SMART,STK,USD,1,Unknown
SITM,SMART,STK,USD,1,Unknown
SJM,SMART,STK,USD,1,Consumer_Staples
SKBL,SMART,STK,USD,1,Unknown
SKIL,SMART,STK,USD,1,Unknown
SKIN,SMART,STK,USD,1,Unknown
SKT,SMART,STK,USD,1,Unknown
SKWD,SMART,STK,USD,1,Unknown
SKY,SMART,STK,USD,1,Unknown
SKYH,SMART,STK,USD,1,Unknown
SKYT,SMART,STK,USD,1,Unknown
SKYW,SMART,STK,USD,1,Unknown
SKYX,SMART,STK,USD,1,Unknown
SLAB,SMART,STK,USD,1,Unknown
SLB,SMART,STK,USD,1,Energy
SLDB,SMART,STK,USD,1,Unknown
SLDE,SMART,STK,USD,1,Unknown
SLDP,SMART,STK,USD,1,Unknown
SLF.TO,SMART,STK,USD,1,Unknown
SLG,SMART,STK,USD,1,Unknown
SLGL,SMART,STK,USD,1,Unknown
SLHN.SW,SMART,STK,USD,1,Unknown
SLM,SMART,STK,USD,1,Unknown
SLMBP,SMART,STK,USD,1,Unknown
SLMT,SMART,STK,USD,1,Unknown
SLN,SMART,STK,USD,1,Unknown
SLND,SMART,STK,USD,1,Unknown
SLNH,SMART,STK,USD,1,Unknown
SLNHP,SMART,STK,USD,1,Unknown
SLNO,SMART,STK,USD,1,Unknown
SLP,SMART,STK,USD,1,Unknown
SLQT,SMART,STK,USD,1,Unknown
SLRC,SMART,STK,USD,1,Unknown
SLS,SMART,STK,USD,1,Unknown
SLSN,SMART,STK,USD,1,Unknown
SLVM,SMART,STK,USD,1,Unknown
SM,SMART,STK,USD,1,Unknown
SMA,SMART,STK,USD,1,Unknown
SMBC,SMART,STK,USD,1,Unknown
SMBK,SMART,STK,USD,1,Unknown
SMC,SMART,STK,USD,1,Unknown
SMCI,SMART,STK,USD,1,Technology
SMHI,SMART,STK,USD,1,Unknown
SMID,SMART,STK,USD,1,Unknown
SMMT,SMART,STK,USD,1,Unknown
SMP,SMART,STK,USD,1,Unknown
SMPL,SMART,STK,USD,1,Unknown
SMR,SMART,STK,USD,1,Unknown
SMTC,SMART,STK,USD,1,Unknown
SMTI,SMART,STK,USD,1,Unknown
SNA,SMART,STK,USD,1,Industrials
SNAP,SMART,STK,USD,1,Technology
SNBR,SMART,STK,USD,1,Unknown
SNCY,SMART,STK,USD,1,Unknown
SND,SMART,STK,USD,1,Unknown
SNDA,SMART,STK,USD,1,Unknown
SNDK,SMART,STK,USD,1,Information_Technology
SNDL,SMART,STK,USD,1,Unknown
SNDX,SMART,STK,USD,1,Unknown
SNEX,SMART,STK,USD,1,Unknown
SNFCA,SMART,STK,USD,1,Unknown
SNOW,SMART,STK,USD,1,Technology
SNPS,SMART,STK,USD,1,Information_Technology
SNWV,SMART,STK,USD,1,Unknown
SNY,SMART,STK,USD,1,Unknown
SO,SMART,STK,USD,1,Utilities
SOC,SMART,STK,USD,1,Unknown
SOFI,SMART,STK,USD,1,Finance
SOHOB,SMART,STK,USD,1,Unknown
SOHON,SMART,STK,USD,1,Unknown
SOHOO,SMART,STK,USD,1,Unknown
SOHU,SMART,STK,USD,1,Unknown
SOLS,SMART,STK,USD,1,Unknown
SOLV,SMART,STK,USD,1,Health_Care
SONO,SMART,STK,USD,1,Unknown
SOPH,SMART,STK,USD,1,Unknown
SOUN,SMART,STK,USD,1,Unknown
SOUNW,SMART,STK,USD,1,Unknown
SOXL,SMART,STK,USD,3,Semiconductors
SOXS,SMART,STK,USD,3,Semiconductors
SPAI,SMART,STK,USD,1,Unknown
SPB,SMART,STK,USD,1,Unknown
SPFI,SMART,STK,USD,1,Unknown
SPG,SMART,STK,USD,1,Real_Estate
SPGI,SMART,STK,USD,1,Financials
SPHR,SMART,STK,USD,1,Unknown
SPIR,SMART,STK,USD,1,Unknown
SPNT,SMART,STK,USD,1,Unknown
SPOK,SMART,STK,USD,1,Unknown
SPRB,SMART,STK,USD,1,Unknown
SPRO,SMART,STK,USD,1,Unknown
SPRY,SMART,STK,USD,1,Unknown
SPSC,SMART,STK,USD,1,Unknown
SPT,SMART,STK,USD,1,Unknown
SPWR,SMART,STK,USD,1,Unknown
SPXC,SMART,STK,USD,1,Unknown
SPXU,SMART,STK,USD,3,US_Broad
SPY,SMART,STK,USD,1,ETF_Broad
SQ,SMART,STK,USD,1,Finance
SQQQ,SMART,STK,USD,3,Technology
SR,SMART,STK,USD,1,Unknown
SRAD,SMART,STK,USD,1,Unknown
SRBK,SMART,STK,USD,1,Unknown
SRCE,SMART,STK,USD,1,Unknown
SRE,SMART,STK,USD,1,Utilities
SREN.SW,SMART,STK,USD,1,Unknown
SRPT,SMART,STK,USD,1,Unknown
SRRK,SMART,STK,USD,1,Unknown
SRTA,SMART,STK,USD,1,Unknown
SRZN,SMART,STK,USD,1,Unknown
SSBI,SMART,STK,USD,1,Unknown
SSII,SMART,STK,USD,1,Unknown
SSNC,SMART,STK,USD,1,Unknown
SSP,SMART,STK,USD,1,Unknown
SSRM,SMART,STK,USD,1,Unknown
SSSS,SMART,STK,USD,1,Unknown
SSSSL,SMART,STK,USD,1,Unknown
SSTI,SMART,STK,USD,1,Unknown
SSTK,SMART,STK,USD,1,Unknown
SSYS,SMART,STK,USD,1,Unknown
STAA,SMART,STK,USD,1,Unknown
STBA,SMART,STK,USD,1,Unknown
STC,SMART,STK,USD,1,Unknown
STE,SMART,STK,USD,1,Health_Care
STEL,SMART,STK,USD,1,Unknown
STEP,SMART,STK,USD,1,Unknown
STEX,SMART,STK,USD,1,Unknown
STFS,SMART,STK,USD,1,Unknown
STGW,SMART,STK,USD,1,Unknown
STHO,SMART,STK,USD,1,Unknown
STIM,SMART,STK,USD,1,Unknown
STKL,SMART,STK,USD,1,Unknown
STLD,SMART,STK,USD,1,Materials
STNE,SMART,STK,USD,1,Unknown
STNG,SMART,STK,USD,1,Unknown
STOK,SMART,STK,USD,1,Unknown
STRA,SMART,STK,USD,1,Unknown
STRC,SMART,STK,USD,1,Unknown
STRD,SMART,STK,USD,1,Unknown
STRF,SMART,STK,USD,1,Unknown
STRK,SMART,STK,USD,1,Unknown
STRL,SMART,STK,USD,1,Unknown
STRO,SMART,STK,USD,1,Unknown
STRS,SMART,STK,USD,1,Unknown
STRT,SMART,STK,USD,1,Unknown
STRW,SMART,STK,USD,1,Unknown
STRZ,SMART,STK,USD,1,Unknown
STT,SMART,STK,USD,1,Financials
STTK,SMART,STK,USD,1,Unknown
STX,SMART,STK,USD,1,Information_Technology
STXS,SMART,STK,USD,1,Unknown
STZ,SMART,STK,USD,1,Consumer_Staples
SU.TO,SMART,STK,USD,1,Unknown
SUIG,SMART,STK,USD,1,Unknown
SUNS,SMART,STK,USD,1,Unknown
SUPN,SMART,STK,USD,1,Unknown
SUPX,SMART,STK,USD,1,Unknown
SVC,SMART,STK,USD,1,Unknown
SVCO,SMART,STK,USD,1,Unknown
SVRA,SMART,STK,USD,1,Unknown
SVREW,SMART,STK,USD,1,Unknown
SVV,SMART,STK,USD,1,Unknown
SW,SMART,STK,USD,1,Materials
SWBI,SMART,STK,USD,1,Unknown
SWIM,SMART,STK,USD,1,Unknown
SWK,SMART,STK,USD,1,Industrials
SWKH,SMART,STK,USD,1,Unknown
SWKHL,SMART,STK,USD,1,Unknown
SWKS,SMART,STK,USD,1,Semiconductors
SWX,SMART,STK,USD,1,Unknown
SXC,SMART,STK,USD,1,Unknown
SXI,SMART,STK,USD,1,Unknown
SXT,SMART,STK,USD,1,Unknown
SY,SMART,STK,USD,1,Unknown
SYBT,SMART,STK,USD,1,Unknown
SYF,SMART,STK,USD,1,Financials
SYK,SMART,STK,USD,1,Health_Care
SYM,SMART,STK,USD,1,Unknown
SYNA,SMART,STK,USD,1,Unknown
SYPR,SMART,STK,USD,1,Unknown
SYRE,SMART,STK,USD,1,Unknown
SYY,SMART,STK,USD,1,Consumer_Staples
T,SMART,STK,USD,1,Telecom
T.TO,SMART,STK,USD,1,Unknown
TACO,SMART,STK,USD,1,Unknown
TALK,SMART,STK,USD,1,Unknown
TALO,SMART,STK,USD,1,Unknown
TAP,SMART,STK,USD,1,Consumer_Staples
TARA,SMART,STK,USD,1,Unknown
TARS,SMART,STK,USD,1,Unknown
TASK,SMART,STK,USD,1,Unknown
TATT,SMART,STK,USD,1,Unknown
TAYD,SMART,STK,USD,1,Unknown
TBBK,SMART,STK,USD,1,Unknown
TBCH,SMART,STK,USD,1,Unknown
TBI,SMART,STK,USD,1,Unknown
TBLA,SMART,STK,USD,1,Unknown
TBLD,SMART,STK,USD,1,Unknown
TBPH,SMART,STK,USD,1,Unknown
TBRG,SMART,STK,USD,1,Unknown
TCBI,SMART,STK,USD,1,Unknown
TCBIO,SMART,STK,USD,1,Unknown
TCBK,SMART,STK,USD,1,Unknown
TCBX,SMART,STK,USD,1,Unknown
TCI,SMART,STK,USD,1,Unknown
TCMD,SMART,STK,USD,1,Unknown
TCOM,SMART,STK,USD,1,Unknown
TCPC,SMART,STK,USD,1,Unknown
TCX,SMART,STK,USD,1,Unknown
TD.TO,SMART,STK,USD,1,Unknown
TDAY,SMART,STK,USD,1,Unknown
TDG,SMART,STK,USD,1,Industrials
TDOC,SMART,STK,USD,1,Unknown
TDS,SMART,STK,USD,1,Unknown
TDUP,SMART,STK,USD,1,Unknown
TDW,SMART,STK,USD,1,Unknown
TDY,SMART,STK,USD,1,Information_Technology
TE,SMART,STK,USD,1,Unknown
TEAD,SMART,STK,USD,1,Unknown
TEAM,SMART,STK,USD,1,Technology
TECH,SMART,STK,USD,1,Health_Care
TECL,SMART,STK,USD,3,Technology
TECS,SMART,STK,USD,3,Technology
TECX,SMART,STK,USD,1,Unknown
TEL,SMART,STK,USD,1,Information_Technology
TEM,SMART,STK,USD,1,Unknown
TEMN.SW,SMART,STK,USD,1,Unknown
TENB,SMART,STK,USD,1,Unknown
TENX,SMART,STK,USD,1,Unknown
TER,SMART,STK,USD,1,Information_Technology
TERN,SMART,STK,USD,1,Unknown
TEX,SMART,STK,USD,1,Unknown
TFC,SMART,STK,USD,1,Financials
TFII.TO,SMART,STK,USD,1,Unknown
TFIN,SMART,STK,USD,1,Unknown
TFSL,SMART,STK,USD,1,Unknown
TG,SMART,STK,USD,1,Unknown
TGLS,SMART,STK,USD,1,Unknown
TGNA,SMART,STK,USD,1,Unknown
TGT,SMART,STK,USD,1,Retail
TGTX,SMART,STK,USD,1,Unknown
TH,SMART,STK,USD,1,Unknown
THCH,SMART,STK,USD,1,Unknown
THFF,SMART,STK,USD,1,Unknown
THR,SMART,STK,USD,1,Unknown
THRM,SMART,STK,USD,1,Unknown
THRY,SMART,STK,USD,1,Unknown
TIC,SMART,STK,USD,1,Unknown
TIGO,SMART,STK,USD,1,Unknown
TIGR,SMART,STK,USD,1,Unknown
TILE,SMART,STK,USD,1,Unknown
TIPT,SMART,STK,USD,1,Unknown
TITN,SMART,STK,USD,1,Unknown
TJX,SMART,STK,USD,1,Consumer_Discretionary
TK,SMART,STK,USD,1,Unknown
TKNO,SMART,STK,USD,1,Unknown
TKO,SMART,STK,USD,1,Communication_Services
TLN,SMART,STK,USD,1,Unknown
TLRY,SMART,STK,USD,1,Unknown
TLS,SMART,STK,USD,1,Unknown
TLSA,SMART,STK,USD,1,Unknown
TLSI,SMART,STK,USD,1,Unknown
TLSIW,SMART,STK,USD,1,Unknown
TMC,SMART,STK,USD,1,Unknown
TMCI,SMART,STK,USD,1,Unknown
TMCWW,SMART,STK,USD,1,Unknown
TMDX,SMART,STK,USD,1,Unknown
TMHC,SMART,STK,USD,1,Unknown
TMO,SMART,STK,USD,1,Healthcare
TMP,SMART,STK,USD,1,Unknown
TMUS,SMART,STK,USD,1,Communication_Services
TNC,SMART,STK,USD,1,Unknown
TNDM,SMART,STK,USD,1,Unknown
TNET,SMART,STK,USD,1,Unknown
TNGX,SMART,STK,USD,1,Unknown
TNK,SMART,STK,USD,1,Unknown
TNXP,SMART,STK,USD,1,Unknown
TNYA,SMART,STK,USD,1,Unknown
TOI,SMART,STK,USD,1,Unknown
TONX,SMART,STK,USD,1,Unknown
TOUR,SMART,STK,USD,1,Unknown
TOWN,SMART,STK,USD,1,Unknown
TOYO,SMART,STK,USD,1,Unknown
TPB,SMART,STK,USD,1,Unknown
TPC,SMART,STK,USD,1,Unknown
TPG,SMART,STK,USD,1,Unknown
TPGXL,SMART,STK,USD,1,Unknown
TPH,SMART,STK,USD,1,Unknown
TPL,SMART,STK,USD,1,Energy
TPR,SMART,STK,USD,1,Consumer_Discretionary
TQQQ,SMART,STK,USD,3,Technology
TR,SMART,STK,USD,1,Unknown
TRAK,SMART,STK,USD,1,Unknown
TRC,SMART,STK,USD,1,Unknown
TRDA,SMART,STK,USD,1,Unknown
TREE,SMART,STK,USD,1,Unknown
TRGP,SMART,STK,USD,1,Energy
TRI,SMART,STK,USD,1,Technology
TRI.TO,SMART,STK,USD,1,Unknown
TRIN,SMART,STK,USD,1,Unknown
TRINI,SMART,STK,USD,1,Unknown
TRINZ,SMART,STK,USD,1,Unknown
TRIP,SMART,STK,USD,1,Unknown
TRMB,SMART,STK,USD,1,Information_Technology
TRMD,SMART,STK,USD,1,Unknown
TRMK,SMART,STK,USD,1,Unknown
TRN,SMART,STK,USD,1,Unknown
TRNO,SMART,STK,USD,1,Unknown
TRNS,SMART,STK,USD,1,Unknown
TRON,SMART,STK,USD,1,Unknown
TROO,SMART,STK,USD,1,Unknown
TROW,SMART,STK,USD,1,Financials
TROX,SMART,STK,USD,1,Unknown
TRP.TO,SMART,STK,USD,1,Unknown
TRS,SMART,STK,USD,1,Unknown
TRST,SMART,STK,USD,1,Unknown
TRTX,SMART,STK,USD,1,Unknown
TRUP,SMART,STK,USD,1,Unknown
TRV,SMART,STK,USD,1,Financials
TRVG,SMART,STK,USD,1,Unknown
TRVI,SMART,STK,USD,1,Unknown
TSAT,SMART,STK,USD,1,Unknown
TSBK,SMART,STK,USD,1,Unknown
TSCO,SMART,STK,USD,1,Consumer_Discretionary
TSEM,SMART,STK,USD,1,Unknown
TSEOF,SMART,STK,USD,1,Unknown
TSHA,SMART,STK,USD,1,Unknown
TSLA,SMART,STK,USD,1,Automotive
TSN,SMART,STK,USD,1,Consumer_Staples
TSSI,SMART,STK,USD,1,Unknown
TT,SMART,STK,USD,1,Industrials
TTAM,SMART,STK,USD,1,Unknown
TTAN,SMART,STK,USD,1,Unknown
TTD,SMART,STK,USD,1,Technology
TTEC,SMART,STK,USD,1,Unknown
TTEK,SMART,STK,USD,1,Unknown
TTGT,SMART,STK,USD,1,Unknown
TTI,SMART,STK,USD,1,Unknown
TTMI,SMART,STK,USD,1,Unknown
TTRX,SMART,STK,USD,1,Unknown
TTWO,SMART,STK,USD,1,Entertainment
TUSK,SMART,STK,USD,1,Unknown
TVGN,SMART,STK,USD,1,Unknown
TVRD,SMART,STK,USD,1,Unknown
TVTX,SMART,STK,USD,1,Unknown
TW,SMART,STK,USD,1,Unknown
TWFG,SMART,STK,USD,1,Unknown
TWG,SMART,STK,USD,1,Unknown
TWI,SMART,STK,USD,1,Unknown
TWIN,SMART,STK,USD,1,Unknown
TWLO,SMART,STK,USD,1,Technology
TWO,SMART,STK,USD,1,Unknown
TWST,SMART,STK,USD,1,Unknown
TXG,SMART,STK,USD,1,Unknown
TXN,SMART,STK,USD,1,Semiconductors
TXNM,SMART,STK,USD,1,Unknown
TXRH,SMART,STK,USD,1,Unknown
TXT,SMART,STK,USD,1,Industrials
TYGO,SMART,STK,USD,1,Unknown
TYL,SMART,STK,USD,1,Information_Technology
TYRA,SMART,STK,USD,1,Unknown
TZOO,SMART,STK,USD,1,Unknown
U,SMART,STK,USD,1,Technology
UAL,SMART,STK,USD,1,Industrials
UAMY,SMART,STK,USD,1,Unknown
UBCP,SMART,STK,USD,1,Unknown
UBER,SMART,STK,USD,1,Technology
UBFO,SMART,STK,USD,1,Unknown
UBSG.SW,SMART,STK,USD,1,Unknown
UBSI,SMART,STK,USD,1,Unknown
UCB,SMART,STK,USD,1,Unknown
UCTT,SMART,STK,USD,1,Unknown
UDMY,SMART,STK,USD,1,Unknown
UDR,SMART,STK,USD,1,Real_Estate
UE,SMART,STK,USD,1,Unknown
UEC,SMART,STK,USD,1,Unknown
UFCS,SMART,STK,USD,1,Unknown
UFPI,SMART,STK,USD,1,Unknown
UFPT,SMART,STK,USD,1,Unknown
UHS,SMART,STK,USD,1,Health_Care
UHT,SMART,STK,USD,1,Unknown
UIS,SMART,STK,USD,1,Unknown
ULBI,SMART,STK,USD,1,Unknown
ULCC,SMART,STK,USD,1,Unknown
ULH,SMART,STK,USD,1,Unknown
ULTA,SMART,STK,USD,1,Consumer_Discretionary
UMBF,SMART,STK,USD,1,Unknown
UMBFO,SMART,STK,USD,1,Unknown
UMH,SMART,STK,USD,1,Unknown
UNB,SMART,STK,USD,1,Unknown
UNCY,SMART,STK,USD,1,Unknown
UNF,SMART,STK,USD,1,Unknown
UNFI,SMART,STK,USD,1,Unknown
UNH,SMART,STK,USD,1,Healthcare
UNIT,SMART,STK,USD,1,Unknown
UNP,SMART,STK,USD,1,Industrials
UNTY,SMART,STK,USD,1,Unknown
UPB,SMART,STK,USD,1,Unknown
UPBD,SMART,STK,USD,1,Unknown
UPRO,SMART,STK,USD,3,US_Broad
UPS,SMART,STK,USD,1,Industrials
UPST,SMART,STK,USD,1,Unknown
UPWK,SMART,STK,USD,1,Unknown
UPXI,SMART,STK,USD,1,Unknown
URBN,SMART,STK,USD,1,Unknown
URGN,SMART,STK,USD,1,Unknown
URI,SMART,STK,USD,1,Industrials
UROY,SMART,STK,USD,1,Unknown
USAR,SMART,STK,USD,1,Unknown
USAU,SMART,STK,USD,1,Unknown
USB,SMART,STK,USD,1,Financials
USCB,SMART,STK,USD,1,Unknown
USD,SMART,STK,USD,1,Unknown
USGO,SMART,STK,USD,1,Unknown
USLM,SMART,STK,USD,1,Unknown
USNA,SMART,STK,USD,1,Unknown
USPH,SMART,STK,USD,1,Unknown
UTHR,SMART,STK,USD,1,Unknown
UTI,SMART,STK,USD,1,Unknown
UTL,SMART,STK,USD,1,Unknown
UTMD,SMART,STK,USD,1,Unknown
UTZ,SMART,STK,USD,1,Unknown
UUUU,SMART,STK,USD,1,Unknown
UVE,SMART,STK,USD,1,Unknown
UVSP,SMART,STK,USD,1,Unknown
UVV,SMART,STK,USD,1,Unknown
UXIN,SMART,STK,USD,1,Unknown
V,SMART,STK,USD,1,Finance
VABK,SMART,STK,USD,1,Unknown
VAC,SMART,STK,USD,1,Unknown
VAL,SMART,STK,USD,1,Unknown
VALN,SMART,STK,USD,1,Unknown
VALU,SMART,STK,USD,1,Unknown
VANI,SMART,STK,USD,1,Unknown
VBNK,SMART,STK,USD,1,Unknown
VC,SMART,STK,USD,1,Unknown
VCEL,SMART,STK,USD,1,Unknown
VCTR,SMART,STK,USD,1,Unknown
VCYT,SMART,STK,USD,1,Unknown
VECO,SMART,STK,USD,1,Unknown
VEL,SMART,STK,USD,1,Unknown
VELO,SMART,STK,USD,1,Unknown
VEON,SMART,STK,USD,1,Unknown
VERA,SMART,STK,USD,1,Unknown
VERI,SMART,STK,USD,1,Unknown
VERX,SMART,STK,USD,1,Unknown
VFF,SMART,STK,USD,1,Unknown
VFS,SMART,STK,USD,1,Unknown
VFSWW,SMART,STK,USD,1,Unknown
VGAS,SMART,STK,USD,1,Unknown
VHI,SMART,STK,USD,1,Unknown
VHUB,SMART,STK,USD,1,Unknown
VIA,SMART,STK,USD,1,Unknown
VIASP,SMART,STK,USD,1,Unknown
VIAV,SMART,STK,USD,1,Unknown
VICI,SMART,STK,USD,1,Real_Estate
VICR,SMART,STK,USD,1,Unknown
VINP,SMART,STK,USD,1,Unknown
VIOT,SMART,STK,USD,1,Unknown
VIR,SMART,STK,USD,1,Unknown
VIRC,SMART,STK,USD,1,Unknown
VISN,SMART,STK,USD,1,Unknown
VITL,SMART,STK,USD,1,Unknown
VIXY,SMART,STK,USD,1,Volatility
VKTX,SMART,STK,USD,1,Unknown
VLGEA,SMART,STK,USD,1,Unknown
VLO,SMART,STK,USD,1,Energy
VLTO,SMART,STK,USD,1,Industrials
VLY,SMART,STK,USD,1,Unknown
VLYPN,SMART,STK,USD,1,Unknown
VLYPO,SMART,STK,USD,1,Unknown
VLYPP,SMART,STK,USD,1,Unknown
VMC,SMART,STK,USD,1,Materials
VMD,SMART,STK,USD,1,Unknown
VMET,SMART,STK,USD,1,Unknown
VNDA,SMART,STK,USD,1,Unknown
VNET,SMART,STK,USD,1,Unknown
VNOM,SMART,STK,USD,1,Unknown
VOD,SMART,STK,USD,1,Unknown
VOR,SMART,STK,USD,1,Unknown
VOXR,SMART,STK,USD,1,Unknown
VOYG,SMART,STK,USD,1,Unknown
VPG,SMART,STK,USD,1,Unknown
VRA,SMART,STK,USD,1,Unknown
VRCA,SMART,STK,USD,1,Unknown
VRDN,SMART,STK,USD,1,Unknown
VRE,SMART,STK,USD,1,Unknown
VREX,SMART,STK,USD,1,Unknown
VRM,SMART,STK,USD,1,Unknown
VRNS,SMART,STK,USD,1,Unknown
VRRM,SMART,STK,USD,1,Unknown
VRSK,SMART,STK,USD,1,Industrials
VRSN,SMART,STK,USD,1,Information_Technology
VRTS,SMART,STK,USD,1,Unknown
VRTX,SMART,STK,USD,1,Health_Care
VSAT,SMART,STK,USD,1,Unknown
VSCO,SMART,STK,USD,1,Unknown
VSEC,SMART,STK,USD,1,Unknown
VSH,SMART,STK,USD,1,Unknown
VSNT,SMART,STK,USD,1,Unknown
VST,SMART,STK,USD,1,Utilities
VSTM,SMART,STK,USD,1,Unknown
VSTS,SMART,STK,USD,1,Unknown
VTEX,SMART,STK,USD,1,Unknown
VTIX,SMART,STK,USD,1,Unknown
VTOL,SMART,STK,USD,1,Unknown
VTR,SMART,STK,USD,1,Real_Estate
VTRS,SMART,STK,USD,1,Health_Care
VTS,SMART,STK,USD,1,Unknown
VTVT,SMART,STK,USD,1,Unknown
VUZI,SMART,STK,USD,1,Unknown
VVX,SMART,STK,USD,1,Unknown
VWAV,SMART,STK,USD,1,Unknown
VYGR,SMART,STK,USD,1,Unknown
VYX,SMART,STK,USD,1,Unknown
VZ,SMART,STK,USD,1,Telecom
WAB,SMART,STK,USD,1,Industrials
WABC,SMART,STK,USD,1,Unknown
WAFD,SMART,STK,USD,1,Unknown
WAFDP,SMART,STK,USD,1,Unknown
